service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2:163:CIST-562745-1-129,1,1,1,1,1,0,0,20211212,20221210
2:163:CIST-562745-1-130,1,1,1,1,1,0,0,20211212,20221210
2:163:CIST-562745-1-131,1,1,1,1,1,0,0,20211212,20221210
2:163:CIST-562745-1-132,1,1,1,1,1,0,0,20211212,20221210
2:163:CIST-562745-1-133,1,1,1,1,1,0,0,20211212,20221210
2:163:CIST-562745-1-134,1,1,1,1,1,0,0,20211212,20221210
2:163:CIST-562745-1-136,1,1,1,1,1,0,0,20211212,20221210
2:163:CIST-562745-1-201,0,0,0,0,0,1,1,20211212,20221210
2:163:CIST-562745-1-202,0,0,0,0,0,1,1,20211212,20221210
2:163:CIST-562745-1-203,0,0,0,0,0,1,1,20211212,20221210
2:163:CIST-562745-1-204,0,0,0,0,0,1,1,20211212,20221210
2:163:CIST-562745-1-205,0,0,0,0,0,1,1,20211212,20221210
2:163:CIST-562745-1-206,0,0,0,0,0,1,1,20211212,20221210
2:163:CIST-562745-1-207,0,0,0,0,0,1,0,20211212,20221210
2:163:CIST-562745-1-208,0,0,0,0,0,0,1,20211212,20221210
2:163:CIST-562745-1-209,0,0,0,0,0,0,1,20211212,20221210
2:164:CIST-522560-1-101,1,1,1,1,1,0,0,20211212,20221210
2:164:CIST-522560-1-102,1,1,1,1,1,0,0,20211212,20221210
2:164:CIST-522560-1-103,1,1,1,1,1,0,0,20211212,20221210
2:164:CIST-522560-1-104,1,1,1,1,1,0,0,20211212,20221210
2:164:CIST-522560-1-105,1,1,1,1,1,0,0,20211212,20221210
2:164:CIST-522560-1-106,1,1,1,1,1,0,0,20211212,20221210
2:164:CIST-522560-1-107,1,1,1,1,1,0,0,20211212,20221210
2:164:CIST-522560-1-108,1,1,1,1,1,0,0,20211212,20221210
2:164:CIST-522560-1-109,1,1,1,1,1,0,0,20211212,20221210
2:164:CIST-522560-1-110,1,1,1,1,1,0,0,20211212,20221210
2:164:CIST-522560-1-111,1,1,1,1,1,0,0,20211212,20221210
2:164:CIST-522560-1-112,1,1,1,1,1,0,0,20211212,20221210
2:164:CIST-522560-1-114,1,1,1,1,1,0,0,20211212,20221210
2:164:CIST-522560-1-151,0,0,0,0,0,1,1,20211212,20221210
2:164:CIST-522560-1-152,0,0,0,0,0,1,1,20211212,20221210
2:164:CIST-522560-1-153,0,0,0,0,0,1,1,20211212,20221210
2:164:CIST-522560-1-154,0,0,0,0,0,1,1,20211212,20221210
2:164:CIST-522560-1-155,0,0,0,0,0,1,1,20211212,20221210
2:164:CIST-522560-1-156,0,0,0,0,0,1,1,20211212,20221210
2:165:CIST-001590-1-101,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-102,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-103,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-104,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-105,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-106,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-107,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-108,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-109,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-110,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-111,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-112,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-113,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-114,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-115,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-116,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-117,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-118,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-119,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-120,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-121,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-122,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-123,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-124,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-125,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-126,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-127,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-128,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-129,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-130,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-131,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-132,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-133,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-134,1,1,1,1,1,0,0,20220501,20221210
2:165:CIST-001590-1-201,0,0,0,0,0,1,1,20220501,20221210
2:165:CIST-001590-1-202,0,0,0,0,0,1,1,20220501,20221210
2:165:CIST-001590-1-203,0,0,0,0,0,1,1,20220501,20221210
2:165:CIST-001590-1-204,0,0,0,0,0,1,1,20220501,20221210
2:165:CIST-001590-1-205,0,0,0,0,0,1,1,20220501,20221210
2:165:CIST-001590-1-206,0,0,0,0,0,1,1,20220501,20221210
2:165:CIST-001590-1-207,0,0,0,0,0,1,1,20220501,20221210
2:165:CIST-001590-1-208,0,0,0,0,0,1,1,20220501,20221210
2:165:CIST-001590-1-209,0,0,0,0,0,1,1,20220501,20221210
2:165:CIST-001590-1-210,0,0,0,0,0,1,1,20220501,20221210
2:165:CIST-001590-1-211,0,0,0,0,0,1,1,20220501,20221210
2:165:CIST-001590-1-212,0,0,0,0,0,1,1,20220501,20221210
2:166:CIST-001521-1-101,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-102,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-103,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-104,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-105,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-106,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-107,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-108,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-109,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-110,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-111,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-112,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-113,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-114,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-115,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-116,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-117,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-118,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-119,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-120,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-121,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-122,1,1,1,1,1,0,0,20210922,20240630
2:166:CIST-001521-1-151,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-152,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-153,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-154,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-155,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-156,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-157,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-158,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-159,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-160,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-161,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-162,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-163,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-164,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-165,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-166,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-167,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-168,0,0,0,0,0,1,1,20210922,20240630
2:166:CIST-001521-1-169,0,0,0,0,0,1,1,20210922,20240630
2:167:CIST-512433-1-101,1,1,1,1,1,0,0,20211212,20221210
2:167:CIST-512433-1-102,1,1,1,1,1,0,0,20211212,20221210
2:167:CIST-512433-1-103,1,1,1,1,1,0,0,20211212,20221210
2:167:CIST-512433-1-104,1,1,1,1,1,0,0,20211212,20221210
2:167:CIST-512433-1-201,0,0,0,0,0,1,1,20211212,20221210
2:167:CIST-512433-1-202,0,0,0,0,0,1,1,20211212,20221210
2:167:CIST-512433-1-203,0,0,0,0,0,1,1,20211212,20221210
2:167:CIST-512433-1-204,0,0,0,0,0,1,1,20211212,20221210
2:167:CIST-512433-1-205,0,0,0,0,0,1,1,20211212,20221210
2:167:CIST-512433-1-206,0,0,0,0,0,1,1,20211212,20221210
2:167:CIST-512433-1-207,0,0,0,0,0,1,1,20211212,20221210
2:167:CIST-512433-1-208,0,0,0,0,0,1,1,20211212,20221210
2:168:CIST-592462-1-101,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-102,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-103,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-104,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-105,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-106,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-107,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-108,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-109,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-110,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-111,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-112,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-113,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-114,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-115,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-116,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-117,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-118,1,1,1,1,1,0,0,20211212,20221210
2:168:CIST-592462-1-119,1,1,1,1,1,0,0,20211212,20221210
2:169:CIST-001452-1-101,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-102,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-103,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-104,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-105,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-106,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-107,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-108,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-109,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-110,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-111,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-112,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-113,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-114,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-115,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-116,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-117,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-118,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-119,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-120,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-121,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-122,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-123,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-124,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-125,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-126,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-127,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-128,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-129,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-130,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-131,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-132,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-133,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-134,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-135,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-136,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-137,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-138,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-139,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-140,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-141,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-142,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-143,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-144,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-145,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-146,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-147,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-149,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-151,1,1,1,1,1,0,0,20191215,20231208
2:169:CIST-001452-1-201,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-202,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-203,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-204,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-205,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-206,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-207,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-208,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-209,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-210,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-211,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-212,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-213,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-214,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-215,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-216,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-217,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-218,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-219,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-220,0,0,0,0,0,1,1,20191215,20231208
2:169:CIST-001452-1-221,0,0,0,0,0,1,1,20191215,20231208
2:170:CIST-552651-1-101,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-102,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-103,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-104,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-105,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-106,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-107,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-108,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-109,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-111,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-112,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-113,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-114,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-115,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-116,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-117,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-118,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-119,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-120,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-121,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-122,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-123,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-124,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-125,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-126,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-127,1,1,1,1,1,0,0,20211212,20221210
2:170:CIST-552651-1-141,1,1,1,1,1,0,0,20211212,20221210
2:171:CIST-001585-1-201,0,0,0,0,0,1,1,20220501,20221210
2:171:CIST-001585-1-202,0,0,0,0,0,1,1,20220501,20221210
2:171:CIST-001585-1-203,0,0,0,0,0,1,1,20220501,20221210
2:171:CIST-001585-1-204,0,0,0,0,0,1,1,20220501,20221210
2:172:CIST-001521-1-101,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-102,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-103,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-104,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-105,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-106,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-107,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-108,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-109,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-110,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-111,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-112,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-113,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-114,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-115,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-116,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-117,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-118,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-119,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-120,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-121,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-122,1,1,1,1,1,0,0,20220701,20240630
2:172:CIST-001521-1-201,0,0,0,0,0,1,1,20220701,20240630
2:172:CIST-001521-1-202,0,0,0,0,0,1,1,20220701,20240630
2:172:CIST-001521-1-203,0,0,0,0,0,1,1,20220701,20240630
2:172:CIST-001521-1-204,0,0,0,0,0,1,1,20220701,20240630
2:172:CIST-001521-1-205,0,0,0,0,0,1,1,20220701,20240630
2:172:CIST-001521-1-206,0,0,0,0,0,1,1,20220701,20240630
2:172:CIST-001521-1-207,0,0,0,0,0,1,1,20220701,20240630
2:172:CIST-001521-1-208,0,0,0,0,0,1,1,20220701,20240630
2:172:CIST-001521-1-209,0,0,0,0,0,1,1,20220701,20240630
2:172:CIST-001521-1-210,0,0,0,0,0,1,1,20220701,20240630
2:172:CIST-001521-1-211,0,0,0,0,0,1,1,20220701,20240630
2:172:CIST-001521-1-212,0,0,0,0,0,1,1,20220701,20240630
2:172:CIST-001521-1-213,0,0,0,0,0,1,1,20220701,20240630
2:172:CIST-001521-1-214,0,0,0,0,0,1,1,20220701,20240630
2:172:CIST-001521-1-215,0,0,0,0,0,1,1,20220701,20240630
2:172:CIST-001521-1-216,0,0,0,0,0,1,1,20220701,20240630
2:173:CIST-592453-1-201,0,0,0,0,0,1,1,20220917,20220917
2:173:CIST-592453-1-202,0,0,0,0,0,1,1,20220917,20220917
2:173:CIST-592453-1-203,0,0,0,0,0,1,1,20220917,20220917
2:173:CIST-592453-1-204,0,0,0,0,0,1,1,20220917,20220917
2:173:CIST-592453-1-205,0,0,0,0,0,1,1,20220917,20220917
2:173:CIST-592453-1-206,0,0,0,0,0,1,1,20220917,20220917
2:173:CIST-592453-1-207,0,0,0,0,0,1,1,20220917,20220917
2:173:CIST-592453-1-208,0,0,0,0,0,1,1,20220917,20220917
2:173:CIST-592453-1-209,0,0,0,0,0,1,1,20220917,20220917
2:173:CIST-592453-1-210,0,0,0,0,0,1,1,20220917,20220917
2:173:CIST-592453-1-211,0,0,0,0,0,1,1,20220917,20220917
2:173:CIST-592453-1-212,0,0,0,0,0,1,1,20220917,20220917
2:173:CIST-592453-1-213,0,0,0,0,0,1,1,20220917,20220917
2:173:CIST-592453-1-214,0,0,0,0,0,1,1,20220917,20220917
2:174:CIST-512437-1-101,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-102,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-103,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-104,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-105,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-106,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-107,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-108,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-109,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-110,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-111,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-112,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-113,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-114,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-115,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-116,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-117,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-118,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-119,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-120,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-121,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-122,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-123,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-124,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-125,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-126,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-127,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-128,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-129,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-130,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-131,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-132,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-133,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-134,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-135,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-142,1,1,1,1,1,0,0,20220419,20220930
2:174:CIST-512437-1-201,0,0,0,0,0,1,1,20220419,20220930
2:174:CIST-512437-1-202,0,0,0,0,0,1,1,20220419,20220930
2:174:CIST-512437-1-204,0,0,0,0,0,1,1,20220419,20220930
2:174:CIST-512437-1-205,0,0,0,0,0,1,1,20220419,20220930
2:174:CIST-512437-1-206,0,0,0,0,0,1,1,20220419,20220930
2:174:CIST-512437-1-207,0,0,0,0,0,1,1,20220419,20220930
2:174:CIST-512437-1-209,0,0,0,0,0,1,1,20220419,20220930
2:174:CIST-512437-1-210,0,0,0,0,0,1,1,20220419,20220930
2:174:CIST-512437-1-301,1,1,1,1,1,0,0,20220419,20220930
2:175:CIST-552635-1-101,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-102,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-103,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-104,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-105,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-106,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-107,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-108,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-109,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-110,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-111,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-112,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-113,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-114,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-115,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-116,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-117,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-118,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-119,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-120,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-121,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-122,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-123,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-124,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-125,1,1,1,1,1,0,0,20220306,20221210
2:175:CIST-552635-1-126,1,1,1,1,1,0,0,20220306,20221210
